Üniversite,Program Adı Öğretim Süresi,Şehir,2021,Bölüm
ÇANKIRI KARATEKİN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (4 Yıllık),ÇANKIRI,Dolmadı,EA
ÇANKIRI KARATEKİN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Finansman (4 Yıllık),ÇANKIRI,Dolmadı,EA
ÇUKUROVA ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),ADANA,Dolmadı,EA
ÇUKUROVA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Ekonometri (İngilizce) (4 Yıllık),ADANA,Dolmadı,EA
ÇUKUROVA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Ekonometri (4 Yıllık),ADANA,Dolmadı,EA
ÇUKUROVA ÜNİVERSİTESİ Eğitim Fakültesi Akademik Kadro,Felsefe Grubu Öğretmenliği (4 Yıllık),ADANA,Dolmadı,EA
ÇUKUROVA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (İÖ) (4 Yıllık),ADANA,Dolmadı,EA
ÇUKUROVA ÜNİVERSİTESİ Kozan İşletme Fakültesi Akademik Kadro,İşletme (4 Yıllık),ADANA,Dolmadı,EA
ÇUKUROVA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (İÖ) (4 Yıllık),ADANA,Dolmadı,EA
ÇUKUROVA ÜNİVERSİTESİ Güzel Sanatlar Fakültesi Akademik Kadro,Tekstil ve Moda Tasarımı (Fakülte) (4 Yıllık),ADANA,Dolmadı,EA
DİCLE ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),DİYARBAKIR,Dolmadı,EA
DİCLE ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),DİYARBAKIR,Dolmadı,EA
DİCLE ÜNİVERSİTESİ Sivil Havacılık Yüksekokulu Akademik Kadro,Havacılık Yönetimi (Yüksekokul) (4 Yıllık),DİYARBAKIR,Dolmadı,EA
DİCLE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),DİYARBAKIR,Dolmadı,EA
DİCLE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),DİYARBAKIR,Dolmadı,EA
DİCLE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),DİYARBAKIR,Dolmadı,EA
DİCLE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (İÖ) (4 Yıllık),DİYARBAKIR,Dolmadı,EA
DİCLE ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),DİYARBAKIR,Dolmadı,EA
DOKUZ EYLÜL ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Arkeoloji (İÖ) (4 Yıllık),İZMİR,Dolmadı,EA
DOKUZ EYLÜL ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Ekonometri (İÖ) (4 Yıllık),İZMİR,Dolmadı,EA
DOKUZ EYLÜL ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Ekonometri (KKTC Uyruklu) (4 Yıllık),İZMİR,Dolmadı,EA
DOKUZ EYLÜL ÜNİVERSİTESİ İşletme Fakültesi Akademik Kadro,İktisat (İngilizce) (UOLP-New York Eyalet Üniversitesi (SUNY Albany)) (Ücretli) (4 Yıllık),İZMİR,Dolmadı,EA
DOKUZ EYLÜL ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Müzecilik (4 Yıllık),İZMİR,Dolmadı,EA
DOKUZ EYLÜL ÜNİVERSİTESİ Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Turizm İşletmeciliği (Yüksekokul) (4 Yıllık),İZMİR,Dolmadı,EA
DOKUZ EYLÜL ÜNİVERSİTESİ İşletme Fakültesi Akademik Kadro,Uluslararası İlişkiler (İngilizce) (UOLP-New York Eyalet Üniversitesi (SUNY Albany)) (Ücretli) (4 Yıllık),İZMİR,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ Akçakoca Bey Siyasal Bilgiler Fakültesi Akademik Kadro,İktisat (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ İşletme Fakültesi Akademik Kadro,İşletme (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ İşletme Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ İşletme Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (İÖ) (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ İşletme Fakültesi Akademik Kadro,Sigortacılık ve Sosyal Güvenlik (İÖ) (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ Akçakoca Bey Siyasal Bilgiler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ Akçakoca Bey Siyasal Bilgiler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ Akçakoca Turizm İşletmeciliği ve Otelcilik Yüksekokulu Akademik Kadro,Turizm İşletmeciliği (Yüksekokul) (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ Akçakoca Bey Siyasal Bilgiler Fakültesi Akademik Kadro,Uluslararası İlişkiler (4 Yıllık),DÜZCE,Dolmadı,EA
DÜZCE ÜNİVERSİTESİ İşletme Fakültesi Akademik Kadro,Uluslararası Ticaret ve Finansman (4 Yıllık),DÜZCE,Dolmadı,EA
EGE ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Felsefe (KKTC Uyruklu) (4 Yıllık),İZMİR,Dolmadı,EA
EGE ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Protohistorya ve Ön Asya Arkeolojisi (4 Yıllık),İZMİR,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),KAYSERİ,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ Havacılık ve Uzay Bilimleri Fakültesi Akademik Kadro,Havacılık Yönetimi (Fakülte) (KKTC Uyruklu) (4 Yıllık),KAYSERİ,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (İÖ) (4 Yıllık),KAYSERİ,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),KAYSERİ,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (İÖ) (4 Yıllık),KAYSERİ,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (İÖ) (4 Yıllık),KAYSERİ,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),KAYSERİ,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Sosyoloji (İÖ) (4 Yıllık),KAYSERİ,Dolmadı,EA
ERCİYES ÜNİVERSİTESİ Turizm Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),KAYSERİ,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Finans ve Bankacılık (Fakülte) (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ Ali Cavit Çelebioğlu Sivil Havacılık Yüksekokulu Akademik Kadro,Havacılık Yönetimi (Yüksekokul) (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (İÖ) (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Sosyal Hizmet (Fakülte) (İÖ) (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),ERZİNCAN,Dolmadı,EA
ERZURUM TEKNİK ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),ERZURUM,Dolmadı,EA
ERZURUM TEKNİK ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),ERZURUM,Dolmadı,EA
ERZURUM TEKNİK ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),ERZURUM,Dolmadı,EA
ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ Turizm Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (İÖ) (4 Yıllık),ESKİŞEHİR,Dolmadı,EA
ESKİŞEHİR TEKNİK ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Rekreasyon (Fakülte) (4 Yıllık),ESKİŞEHİR,Dolmadı,EA
FIRAT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Çalışma Ekonomisi ve Endüstri İlişkileri (4 Yıllık),ELAZIĞ,Dolmadı,EA
FIRAT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),ELAZIĞ,Dolmadı,EA
FIRAT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),ELAZIĞ,Dolmadı,EA
FIRAT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),ELAZIĞ,Dolmadı,EA
FIRAT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),ELAZIĞ,Dolmadı,EA
FIRAT ÜNİVERSİTESİ İnsani ve Sosyal Bilimler Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),ELAZIĞ,Dolmadı,EA
FIRAT ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Spor Yöneticiliği (Fakülte) (İÖ) (4 Yıllık),ELAZIĞ,Dolmadı,EA
FIRAT ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Spor Yöneticiliği (Fakülte) (4 Yıllık),ELAZIĞ,Dolmadı,EA
GAZİANTEP ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),GAZİANTEP,Dolmadı,EA
GAZİANTEP ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),GAZİANTEP,Dolmadı,EA
GAZİANTEP ÜNİVERSİTESİ İslahiye İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),GAZİANTEP,Dolmadı,EA
GAZİANTEP ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),GAZİANTEP,Dolmadı,EA
GAZİANTEP ÜNİVERSİTESİ İslahiye İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Kamu Yönetimi (4 Yıllık),GAZİANTEP,Dolmadı,EA
GAZİANTEP ÜNİVERSİTESİ Güzel Sanatlar Fakültesi Akademik Kadro,Tekstil ve Moda Tasarımı (Fakülte) (4 Yıllık),GAZİANTEP,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ Görele Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Finans ve Bankacılık (Yüksekokul) (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ Bulancak Kadir Karabaş Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Lojistik Yönetimi (Yüksekokul) (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ Görele Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Lojistik Yönetimi (Yüksekokul) (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ Şebinkarahisar Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Tekstil ve Moda Tasarımı (Yüksekokul) (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ Bulancak Kadir Karabaş Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Turizm İşletmeciliği (Yüksekokul) (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (4 Yıllık),GİRESUN,Dolmadı,EA
GİRESUN ÜNİVERSİTESİ Bulancak Kadir Karabaş Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Uluslararası Ticaret ve Finansman (4 Yıllık),GİRESUN,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Uygulamalı Bilimler Yüksekokulu(Kelkit) Akademik Kadro,Havacılık Yönetimi (Yüksekokul) (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Gümüşhane İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İnsan Kaynakları Yönetimi (Fakülte) (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Gümüşhane İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (İÖ) (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Gümüşhane İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sosyal Hizmet (Fakülte) (İÖ) (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sosyal Hizmet (Fakülte) (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Beden Eğitimi ve Spor Yüksekokulu Akademik Kadro,Spor Yöneticiliği (Yüksekokul) (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Beden Eğitimi ve Spor Yüksekokulu Akademik Kadro,Spor Yöneticiliği (Yüksekokul) (İÖ) (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
GÜMÜŞHANE ÜNİVERSİTESİ Gümüşhane İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (4 Yıllık),GÜMÜŞHANE,Dolmadı,EA
HAKKARİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),HAKKARİ,Dolmadı,EA
HAKKARİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),HAKKARİ,Dolmadı,EA
HAKKARİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Uluslararası İlişkiler (4 Yıllık),HAKKARİ,Dolmadı,EA
HARRAN ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),ŞANLIURFA,Dolmadı,EA
HARRAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Ekonometri (4 Yıllık),ŞANLIURFA,Dolmadı,EA
HARRAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),ŞANLIURFA,Dolmadı,EA
HARRAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),ŞANLIURFA,Dolmadı,EA
HARRAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Kamu Yönetimi (4 Yıllık),ŞANLIURFA,Dolmadı,EA
HARRAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),ŞANLIURFA,Dolmadı,EA
HARRAN ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),ŞANLIURFA,Dolmadı,EA
HARRAN ÜNİVERSİTESİ Siverek Uygulamalı Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Lojistik (Fakülte) (4 Yıllık),ŞANLIURFA,Dolmadı,EA
HATAY MUSTAFA KEMAL ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Antropoloji (4 Yıllık),HATAY,Dolmadı,EA
HATAY MUSTAFA KEMAL ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),HATAY,Dolmadı,EA
HATAY MUSTAFA KEMAL ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),HATAY,Dolmadı,EA
HATAY MUSTAFA KEMAL ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),HATAY,Dolmadı,EA
HATAY MUSTAFA KEMAL ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),HATAY,Dolmadı,EA
HATAY MUSTAFA KEMAL ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),HATAY,Dolmadı,EA
HATAY MUSTAFA KEMAL ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (4 Yıllık),HATAY,Dolmadı,EA
HİTİT ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Antropoloji (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Finans ve Bankacılık (Fakülte) (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (İÖ) (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (İngilizce) (4 Yıllık),ÇORUM,Dolmadı,EA
HİTİT ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Lojistik (Fakülte) (4 Yıllık),ÇORUM,Dolmadı,EA
IĞDIR ÜNİVERSİTESİ Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Gümrük İşletme (Yüksekokul) (4 Yıllık),IĞDIR,Dolmadı,EA
IĞDIR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Havacılık Yönetimi (Fakülte) (4 Yıllık),IĞDIR,Dolmadı,EA
IĞDIR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Lojistik Yönetimi (Fakülte) (4 Yıllık),IĞDIR,Dolmadı,EA
IĞDIR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),IĞDIR,Dolmadı,EA
IĞDIR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),IĞDIR,Dolmadı,EA
IĞDIR ÜNİVERSİTESİ Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Sosyal Hizmet (Yüksekokul) (4 Yıllık),IĞDIR,Dolmadı,EA
IĞDIR ÜNİVERSİTESİ Beden Eğitimi ve Spor Yüksekokulu Akademik Kadro,Spor Yöneticiliği (Yüksekokul) (4 Yıllık),IĞDIR,Dolmadı,EA
IĞDIR ÜNİVERSİTESİ Ziraat Fakültesi Akademik Kadro,Tarım Ekonomisi (4 Yıllık),IĞDIR,Dolmadı,EA
ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ Büyükkutlu Uygulamalı Bilimler Fakültesi (Yalvaç) Akademik Kadro,Bankacılık ve Sigortacılık (Fakülte) (4 Yıllık),ISPARTA,Dolmadı,EA
ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ Büyükkutlu Uygulamalı Bilimler Fakültesi (Yalvaç) Akademik Kadro,Muhasebe ve Finans Yönetimi (Fakülte) (4 Yıllık),ISPARTA,Dolmadı,EA
ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ Turizm Fakültesi (Eğirdir) Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),ISPARTA,Dolmadı,EA
ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ Büyükkutlu Uygulamalı Bilimler Fakültesi (Yalvaç) Akademik Kadro,Uluslararası Ticaret ve İşletmecilik (Fakülte) (4 Yıllık),ISPARTA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Çalışma Ekonomisi ve Endüstri İlişkileri (4 Yıllık),MALATYA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Ekonometri (4 Yıllık),MALATYA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),MALATYA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),MALATYA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),MALATYA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (İÖ) (4 Yıllık),MALATYA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),MALATYA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (İÖ) (4 Yıllık),MALATYA,Dolmadı,EA
İNÖNÜ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),MALATYA,Dolmadı,EA
